UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756066421489,0.21893288,1.10656953,-0.00393352,0.03697573,0.05478677,-0.00642949,0.99779250
1756066421500,0.21888487,1.10654196,-0.00396958,0.03674153,0.05507943,-0.00647958,0.99778471
1756066421511,0.21883367,1.10651416,-0.00400779,0.03661480,0.05545675,-0.00646427,0.99776857
1756066421522,0.21876611,1.10649019,-0.00405249,0.03648538,0.05588756,-0.00638940,0.99774975
1756066421533,0.21869691,1.10646847,-0.00410116,0.03635676,0.05636783,-0.00634214,0.99772773
1756066421544,0.21862067,1.10643804,-0.00414938,0.03623841,0.05685654,-0.00629405,0.99770461
1756066421555,0.21853806,1.10641181,-0.00419629,0.03611653,0.05747242,-0.00628767,0.99767379
1756066421567,0.21844615,1.10635212,-0.00426134,0.03602088,0.05804483,-0.00634054,0.99764377
1756066421578,0.21835883,1.10629556,-0.00432548,0.03585236,0.05868449,-0.00643500,0.99761181
1756066421589,0.21827199,1.10624114,-0.00437924,0.03570142,0.05922242,-0.00656469,0.99758459
1756066421600,0.21818529,1.10622218,-0.00441605,0.03555707,0.05990682,-0.00679876,0.99754731
1756066421611,0.21809132,1.10619524,-0.00445497,0.03530535,0.06061093,-0.00697569,0.99751250
1756066421622,0.21799229,1.10615256,-0.00449526,0.03505948,0.06152427,-0.00726931,0.99746316
1756066421633,0.21788199,1.10609487,-0.00453424,0.03476616,0.06233778,-0.00751329,0.99742111
1756066421644,0.21777742,1.10602072,-0.00456870,0.03443263,0.06341492,-0.00771363,0.99736324
1756066421655,0.21766703,1.10594213,-0.00459105,0.03396423,0.06459014,-0.00784545,0.99730286
1756066421666,0.21754627,1.10588896,-0.00461376,0.03360793,0.06570385,-0.00807127,0.99724037
1756066421677,0.21742831,1.10583377,-0.00463364,0.03299773,0.06669688,-0.00802684,0.99719519
1756066421688,0.21731044,1.10577279,-0.00464949,0.03298226,0.06809135,-0.00835867,0.99709873
1756066421700,0.21718238,1.10570765,-0.00468209,0.03243167,0.06903859,-0.00858966,0.99704969
1756066421711,0.21707882,1.10562173,-0.00470629,0.03176597,0.07031885,-0.00890959,0.99697884
1756066421722,0.21696137,1.10552090,-0.00471309,0.03128720,0.07151242,-0.00961757,0.99690250
1756066421733,0.21685977,1.10543391,-0.00471181,0.03070733,0.07265529,-0.00991024,0.99683502
1756066421744,0.21677361,1.10536012,-0.00472322,0.03042254,0.07384474,-0.01003019,0.99675514
1756066421755,0.21667112,1.10530055,-0.00475243,0.03008676,0.07506311,-0.01028819,0.99667170
1756066421766,0.21656419,1.10521087,-0.00481117,0.02986612,0.07635431,-0.01064900,0.99657646
1756066421777,0.21645482,1.10512176,-0.00487554,0.02945043,0.07743696,-0.01094642,0.99650206
1756066421789,0.21634786,1.10502294,-0.00492936,0.02927739,0.07867818,-0.01162140,0.99640229
1756066421800,0.21621735,1.10496202,-0.00494224,0.02878898,0.07983442,-0.01225528,0.99631695
1756066421811,0.21609326,1.10490531,-0.00495017,0.02863356,0.08076447,-0.01256946,0.99624256
1756066421822,0.21596839,1.10488316,-0.00495923,0.02832953,0.08195743,-0.01332137,0.99614404
1756066421833,0.21582814,1.10485017,-0.00497165,0.02828886,0.08290975,-0.01332327,0.99606637
1756066421844,0.21569197,1.10482401,-0.00498703,0.02812308,0.08402256,-0.01378304,0.99597155
1756066421856,0.21553431,1.10479075,-0.00499701,0.02784617,0.08516737,-0.01419955,0.99587624
1756066421867,0.21534474,1.10476923,-0.00499445,0.02713556,0.08654649,-0.01472285,0.99576935
1756066421878,0.21516193,1.10474572,-0.00500041,0.02725393,0.08780220,-0.01523989,0.99564840
1756066421889,0.21497683,1.10472494,-0.00500974,0.02724842,0.08885945,-0.01542188,0.99555195
1756066421901,0.21479289,1.10472447,-0.00500992,0.02712077,0.09012120,-0.01572131,0.99543733
1756066421911,0.21460842,1.10472429,-0.00499365,0.02708288,0.09138239,-0.01613566,0.99531674
1756066421922,0.21442042,1.10471591,-0.00494376,0.02700983,0.09270329,-0.01639885,0.99519227
1756066421935,0.21421297,1.10470939,-0.00486761,0.02677590,0.09406231,-0.01663715,0.99506710
1756066421947,0.21400784,1.10468793,-0.00480348,0.02683511,0.09543230,-0.01667101,0.99493449
1756066421956,0.21380420,1.10467041,-0.00475490,0.02696998,0.09659707,-0.01680928,0.99481610
1756066421967,0.21362768,1.10465044,-0.00469297,0.02673825,0.09764789,-0.01707536,0.99471523
1756066421977,0.21346037,1.10462371,-0.00463229,0.02679046,0.09868098,-0.01754215,0.99460374
1756066421990,0.21330498,1.10458905,-0.00456870,0.02662414,0.09950331,-0.01783717,0.99452103
1756066422002,0.21314080,1.10456485,-0.00451681,0.02647243,0.10047691,-0.01810850,0.99442229
1756066422010,0.21296583,1.10453200,-0.00446486,0.02636925,0.10146049,-0.01828372,0.99432195
1756066422021,0.21279447,1.10451022,-0.00441587,0.02616924,0.10237555,-0.01832320,0.99423271
1756066422032,0.21261092,1.10449797,-0.00437906,0.02632684,0.10323950,-0.01851044,0.99413574
1756066422045,0.21243675,1.10449609,-0.00435832,0.02631706,0.10402827,-0.01842143,0.99405542
1756066422055,0.21227108,1.10450605,-0.00433072,0.02625667,0.10457360,-0.01837278,0.99400070
1756066422065,0.21211608,1.10453397,-0.00427833,0.02627675,0.10504947,-0.01843906,0.99394876
1756066422078,0.21196441,1.10457361,-0.00423235,0.02625873,0.10551406,-0.01838873,0.99390096
1756066422088,0.21182124,1.10460523,-0.00420624,0.02635766,0.10568632,-0.01821169,0.99388330
1756066422098,0.21168263,1.10461640,-0.00419670,0.02633432,0.10600107,-0.01823957,0.99384989
1756066422110,0.21154736,1.10461253,-0.00417936,0.02624501,0.10631315,-0.01824104,0.99381889
1756066422121,0.21141158,1.10460994,-0.00416577,0.02625619,0.10644912,-0.01835833,0.99380188
1756066422132,0.21129508,1.10460809,-0.00415462,0.02624629,0.10662403,-0.01837197,0.99378314
1756066422146,0.21119438,1.10461900,-0.00412875,0.02627436,0.10677143,-0.01838052,0.99376641
1756066422156,0.21110277,1.10463092,-0.00408918,0.02646399,0.10675141,-0.01827056,0.99376556
1756066422165,0.21106805,1.10460916,-0.00409326,0.02655532,0.10681377,-0.01812504,0.99375908
1756066422176,0.21104060,1.10458049,-0.00410575,0.02665337,0.10681098,-0.01796343,0.99375969
1756066422190,0.21100827,1.10454905,-0.00411198,0.02661006,0.10670458,-0.01798115,0.99377196
1756066422199,0.21093388,1.10452038,-0.00408319,0.02650731,0.10660551,-0.01805942,0.99378392
1756066422210,0.21086432,1.10447490,-0.00404063,0.02617830,0.10663070,-0.01827264,0.99378604
1756066422221,0.21079172,1.10444558,-0.00399393,0.02599772,0.10667410,-0.01841719,0.99378346
1756066422234,0.21072261,1.10442445,-0.00395745,0.02605541,0.10672187,-0.01837414,0.99377762
1756066422243,0.21065934,1.10442838,-0.00392890,0.02603728,0.10672223,-0.01832983,0.99377887
1756066422254,0.21059893,1.10443103,-0.00390482,0.02610353,0.10669107,-0.01817214,0.99378337
1756066422265,0.21054856,1.10447362,-0.00386369,0.02615559,0.10662551,-0.01809582,0.99379043
1756066422276,0.21050070,1.10451537,-0.00381520,0.02616000,0.10653137,-0.01805145,0.99380122
1756066422287,0.21045472,1.10455886,-0.00376648,0.02611820,0.10641251,-0.01802364,0.99381556
1756066422300,0.21041478,1.10456672,-0.00374869,0.02613432,0.10630850,-0.01802364,0.99382627
1756066422310,0.21038274,1.10458234,-0.00373977,0.02609789,0.10621018,-0.01804172,0.99383741
1756066422321,0.21035565,1.10460219,-0.00373301,0.02609265,0.10611294,-0.01805481,0.99384770
1756066422332,0.21034046,1.10462585,-0.00372499,0.02613143,0.10604531,-0.01801253,0.99385466
1756066422343,0.21032779,1.10464624,-0.00372115,0.02621703,0.10598515,-0.01795643,0.99385984
1756066422355,0.21031325,1.10465977,-0.00371617,0.02626094,0.10599986,-0.01792249,0.99385772
1756066422367,0.21031837,1.10465261,-0.00370219,0.02629037,0.10606723,-0.01786125,0.99385086
1756066422379,0.21031205,1.10464644,-0.00369540,0.02638879,0.10608630,-0.01783396,0.99384671
1756066422387,0.21032794,1.10464400,-0.00369933,0.02651418,0.10620126,-0.01778939,0.99383189
1756066422400,0.21033902,1.10466802,-0.00370589,0.02663137,0.10619045,-0.01776431,0.99383036
1756066422410,0.21035810,1.10468835,-0.00370479,0.02670891,0.10617405,-0.01776962,0.99382994
1756066422421,0.21038352,1.10469508,-0.00370091,0.02676809,0.10614198,-0.01780462,0.99383115
1756066422432,0.21042578,1.10469508,-0.00370064,0.02678199,0.10609810,-0.01788088,0.99383409
1756066422443,0.21047933,1.10469228,-0.00371093,0.02683954,0.10603344,-0.01798342,0.99383759
1756066422455,0.21053989,1.10469377,-0.00371930,0.02691517,0.10591074,-0.01815046,0.99384559
1756066422467,0.21062769,1.10471061,-0.00372091,0.02692750,0.10579442,-0.01812184,0.99385816
1756066422476,0.21072672,1.10472631,-0.00372615,0.02701324,0.10564459,-0.01821076,0.99387015
1756066422488,0.21082743,1.10473797,-0.00372994,0.02706926,0.10543776,-0.01839629,0.99388717
1756066422500,0.21092348,1.10474557,-0.00372884,0.02704056,0.10533871,-0.01847003,0.99389709
1756066422510,0.21101256,1.10475302,-0.00372067,0.02706459,0.10518940,-0.01841384,0.99391329
1756066422522,0.21110357,1.10477126,-0.00371480,0.02707101,0.10510660,-0.01842320,0.99392170
1756066422533,0.21118940,1.10479513,-0.00373241,0.02711811,0.10496997,-0.01848490,0.99393371
1756066422544,0.21127893,1.10482487,-0.00376242,0.02720729,0.10483368,-0.01860855,0.99394335
1756066422556,0.21137507,1.10484505,-0.00378871,0.02725825,0.10463018,-0.01873799,0.99396097
1756066422566,0.21148412,1.10485348,-0.00378707,0.02721314,0.10436535,-0.01894395,0.99398614
1756066422576,0.21160321,1.10484853,-0.00377747,0.02712682,0.10416563,-0.01921467,0.99400425
1756066422588,0.21172296,1.10483965,-0.00376239,0.02700949,0.10384707,-0.01935345,0.99403809
1756066422598,0.21183921,1.10482457,-0.00377256,0.02702967,0.10354527,-0.01950517,0.99406606
1756066422610,0.21194930,1.10481304,-0.00378335,0.02697567,0.10342611,-0.01952798,0.99407948
1756066422621,0.21205728,1.10481152,-0.00378817,0.02702750,0.10320440,-0.01949869,0.99410169
1756066422632,0.21217100,1.10481712,-0.00379366,0.02696965,0.10292605,-0.01952527,0.99413160
1756066422644,0.21228780,1.10480118,-0.00380397,0.02694466,0.10263430,-0.01962907,0.99416039
1756066422656,0.21240152,1.10477632,-0.00380215,0.02679727,0.10228446,-0.01988359,0.99419537
1756066422667,0.21253146,1.10474110,-0.00379932,0.02667917,0.10199516,-0.02009677,0.99422398
1756066422676,0.21265890,1.10469800,-0.00380331,0.02658661,0.10180523,-0.02026989,0.99424241
1756066422687,0.21277256,1.10465524,-0.00379956,0.02661503,0.10174505,-0.02033208,0.99424654
1756066422699,0.21285008,1.10463679,-0.00377417,0.02661661,0.10171143,-0.02039733,0.99424861
1756066422710,0.21291353,1.10463342,-0.00375259,0.02662673,0.10165672,-0.02040191,0.99425384
1756066422721,0.21297674,1.10463029,-0.00374511,0.02674962,0.10168401,-0.02041199,0.99424754
1756066422732,0.21304189,1.10463205,-0.00373051,0.02685363,0.10166947,-0.02046448,0.99424514
1756066422743,0.21310745,1.10463700,-0.00371140,0.02690530,0.10157687,-0.02061307,0.99425014
1756066422755,0.21316747,1.10464272,-0.00369045,0.02686144,0.10152162,-0.02073207,0.99425450
1756066422766,0.21320711,1.10465553,-0.00365686,0.02687381,0.10151337,-0.02078488,0.99425390
1756066422777,0.21323167,1.10466966,-0.00361127,0.02690171,0.10160917,-0.02073084,0.99424449
1756066422788,0.21325217,1.10468638,-0.00357205,0.02694873,0.10169225,-0.02064682,0.99423647
1756066422799,0.21328269,1.10468766,-0.00355822,0.02700095,0.10176339,-0.02061541,0.99422843
1756066422810,0.21332176,1.10468692,-0.00353739,0.02698178,0.10178281,-0.02062424,0.99422678
1756066422822,0.21335290,1.10469314,-0.00350684,0.02689808,0.10170058,-0.02075987,0.99423464
1756066561327,0.00397527,1.11604202,0.00663859,0.08293699,-0.02075601,-0.01816437,0.99617303
1756066561344,0.00382304,1.11599413,0.00667340,0.08263205,-0.02079330,-0.01829823,0.99619514
1756066561355,0.00341314,1.11584282,0.00678366,0.08179728,-0.02089299,-0.01849732,0.99625827
1756066561365,0.00317663,1.11574936,0.00685093,0.08134579,-0.02092697,-0.01868615,0.99629100
1756066561398,0.00244719,1.11546707,0.00707060,0.07997289,-0.02141297,-0.01908745,0.99638421
1756066561432,0.00173038,1.11519748,0.00719494,0.07901882,-0.02259226,-0.01922522,0.99643164
1756066561465,0.00099218,1.11507669,0.00736731,0.07814066,-0.02397746,-0.01971170,0.99645901
1756066561499,0.00020778,1.11512083,0.00738972,0.07763903,-0.02518344,-0.01936041,0.99647536
1756066561532,-0.00060278,1.11523002,0.00726455,0.07716933,-0.02698721,-0.01885635,0.99647430
1756066561554,-0.00114119,1.11525074,0.00725681,0.07688660,-0.02805282,-0.01863143,0.99647095
1756066561564,-0.00140989,1.11528563,0.00722095,0.07674273,-0.02864239,-0.01855616,0.99646668
1756066561575,-0.00165999,1.11530295,0.00720057,0.07671965,-0.02910736,-0.01844448,0.99645705
1756066561586,-0.00190055,1.11534360,0.00720453,0.07661572,-0.02963480,-0.01830520,0.99645207
1756066561597,-0.00219131,1.11534211,0.00718638,0.07656480,-0.03028497,-0.01812052,0.99643981
1756066561609,-0.00247204,1.11533064,0.00717354,0.07654579,-0.03079532,-0.01777460,0.99643186
1756066561620,-0.00275511,1.11530346,0.00714487,0.07657896,-0.03138609,-0.01731495,0.99641897
1756066561631,-0.00300962,1.11529905,0.00712904,0.07636005,-0.03195469,-0.01695008,0.99642397
1756066561642,-0.00325817,1.11529320,0.00712189,0.07598742,-0.03244346,-0.01676914,0.99643973
1756066561653,-0.00350267,1.11527243,0.00713387,0.07563314,-0.03285812,-0.01672066,0.99645391
1756066561664,-0.00374365,1.11525992,0.00714210,0.07519858,-0.03332181,-0.01671992,0.99647141
1756066561675,-0.00399280,1.11522356,0.00713462,0.07490543,-0.03376167,-0.01673331,0.99647846
1756066561687,-0.00422728,1.11518183,0.00711453,0.07463720,-0.03414934,-0.01671115,0.99648575
1756066561698,-0.00447506,1.11512882,0.00704837,0.07441539,-0.03452627,-0.01666586,0.99649011
1756066561709,-0.00471592,1.11505112,0.00698850,0.07422077,-0.03484012,-0.01644350,0.99649739
1756066561720,-0.00496083,1.11499998,0.00694096,0.07392022,-0.03519019,-0.01618159,0.99651172
1756066561731,-0.00518864,1.11496714,0.00692189,0.07366513,-0.03555153,-0.01588750,0.99652252
1756066561742,-0.00539482,1.11492231,0.00692135,0.07342881,-0.03583507,-0.01566661,0.99653330
1756066561753,-0.00562054,1.11487469,0.00693589,0.07319346,-0.03609690,-0.01564546,0.99654149
1756066561764,-0.00584543,1.11484271,0.00696939,0.07291898,-0.03623052,-0.01565189,0.99655667
1756066561776,-0.00606745,1.11479804,0.00699067,0.07277881,-0.03633724,-0.01556013,0.99656446
1756066561786,-0.00627381,1.11474597,0.00700855,0.07263375,-0.03633166,-0.01529028,0.99657943
1756066561798,-0.00649035,1.11466148,0.00705975,0.07251166,-0.03631303,-0.01511910,0.99659161
1756066561809,-0.00671864,1.11457255,0.00711331,0.07236149,-0.03621599,-0.01497147,0.99660828
1756066561820,-0.00693107,1.11448458,0.00717920,0.07222141,-0.03608242,-0.01478551,0.99662607
1756066561831,-0.00712323,1.11444259,0.00722891,0.07216464,-0.03593432,-0.01447991,0.99664002
1756066561842,-0.00729477,1.11440510,0.00727937,0.07221064,-0.03581141,-0.01422374,0.99664480
1756066561853,-0.00746155,1.11436519,0.00734329,0.07201848,-0.03559789,-0.01410985,0.99666797
1756066561864,-0.00762415,1.11431721,0.00741303,0.07183751,-0.03529124,-0.01409988,0.99669208
1756066561876,-0.00778311,1.11426628,0.00748101,0.07184827,-0.03497183,-0.01411906,0.99670229
1756066561887,-0.00792742,1.11423951,0.00753501,0.07185516,-0.03464283,-0.01398555,0.99671516
1756066561898,-0.00805652,1.11419576,0.00758582,0.07190406,-0.03436781,-0.01381421,0.99672355
1756066561909,-0.00817287,1.11415029,0.00764176,0.07185636,-0.03403366,-0.01377225,0.99673903
1756066561920,-0.00828362,1.11410618,0.00770050,0.07173698,-0.03372640,-0.01380109,0.99675768
1756066561931,-0.00838339,1.11408794,0.00774679,0.07173298,-0.03332191,-0.01369555,0.99677302
1756066561942,-0.00848037,1.11408925,0.00778830,0.07176758,-0.03295521,-0.01337614,0.99678706
1756066561954,-0.00855428,1.11410087,0.00781620,0.07193450,-0.03265427,-0.01303573,0.99678944
1756066561965,-0.00861144,1.11412534,0.00783771,0.07194390,-0.03243650,-0.01284876,0.99679830
1756066561976,-0.00865471,1.11414075,0.00786608,0.07193458,-0.03216476,-0.01269531,0.99680975
1756066561987,-0.00868320,1.11414817,0.00789022,0.07182664,-0.03193131,-0.01257184,0.99682660
1756066561998,-0.00868857,1.11412799,0.00794113,0.07181683,-0.03167605,-0.01267183,0.99683419
1756066562009,-0.00867736,1.11410266,0.00800198,0.07187128,-0.03126592,-0.01270602,0.99684278
1756066562020,-0.00866592,1.11408749,0.00805908,0.07178935,-0.03092466,-0.01263880,0.99686018
1756066562032,-0.00865436,1.11408222,0.00807440,0.07185402,-0.03050770,-0.01260008,0.99686886
1756066562042,-0.00863141,1.11408624,0.00807542,0.07191709,-0.03018388,-0.01264413,0.99687361
1756066562054,-0.00859624,1.11409178,0.00807953,0.07187809,-0.02983457,-0.01268308,0.99688644
1756066562065,-0.00855291,1.11409587,0.00808704,0.07193822,-0.02956559,-0.01263946,0.99689067
1756066562076,-0.00849897,1.11409661,0.00809225,0.07194483,-0.02927166,-0.01266323,0.99689857
1756066562087,-0.00843287,1.11408830,0.00810018,0.07188327,-0.02896975,-0.01267709,0.99691165
1756066562098,-0.00837606,1.11404887,0.00804466,0.07179901,-0.02865516,-0.01276218,0.99692573
1756066562110,-0.00830513,1.11399820,0.00798869,0.07167876,-0.02840892,-0.01285935,0.99694018
1756066562120,-0.00822377,1.11394519,0.00794864,0.07150954,-0.02820271,-0.01298536,0.99695656
1756066562132,-0.00811225,1.11390406,0.00796881,0.07143159,-0.02807507,-0.01303004,0.99696516
1756066562143,-0.00799108,1.11386648,0.00798243,0.07127037,-0.02794838,-0.01305877,0.99697989
1756066562154,-0.00787020,1.11382857,0.00798705,0.07103410,-0.02782245,-0.01312753,0.99699937
1756066562165,-0.00776273,1.11378375,0.00798261,0.07066128,-0.02763949,-0.01319261,0.99703009
1756066562176,-0.00767064,1.11373341,0.00796297,0.07049199,-0.02738361,-0.01329279,0.99704780
1756066562187,-0.00758469,1.11370096,0.00792927,0.07031080,-0.02702168,-0.01335494,0.99706964
1756066562199,-0.00747943,1.11365539,0.00788105,0.07016826,-0.02666669,-0.01349345,0.99708737
1756066562209,-0.00739080,1.11361599,0.00781891,0.07010828,-0.02624080,-0.01366283,0.99710058
1756066562221,-0.00731486,1.11358103,0.00773597,0.07000880,-0.02573823,-0.01380956,0.99711865
1756066562232,-0.00728214,1.11357036,0.00763053,0.06992565,-0.02512494,-0.01391556,0.99713866
1756066562243,-0.00726986,1.11355355,0.00750810,0.06977805,-0.02442812,-0.01395431,0.99716577
1756066562254,-0.00726235,1.11353585,0.00736076,0.06971567,-0.02372350,-0.01406365,0.99718561
1756066562265,-0.00725836,1.11352566,0.00719780,0.06958829,-0.02303547,-0.01414078,0.99720954
1756066562276,-0.00725853,1.11350903,0.00702122,0.06945485,-0.02232604,-0.01429580,0.99723277
1756066562287,-0.00727195,1.11348757,0.00684953,0.06912933,-0.02163185,-0.01441573,0.99726896
1756066562299,-0.00726146,1.11340582,0.00669375,0.06872099,-0.02094159,-0.01451460,0.99731048
1756066562310,-0.00724655,1.11330944,0.00650430,0.06838265,-0.02009414,-0.01445680,0.99735201
1756066562321,-0.00725919,1.11322564,0.00628623,0.06797151,-0.01929323,-0.01461295,0.99739366
1756066562332,-0.00734025,1.11317021,0.00600070,0.06757688,-0.01832442,-0.01474055,0.99743686
1756066562343,-0.00741786,1.11312783,0.00576830,0.06727010,-0.01737611,-0.01482813,0.99747327
1756066562354,-0.00749713,1.11308515,0.00548977,0.06699229,-0.01656045,-0.01487912,0.99750509
1756066562365,-0.00759101,1.11304414,0.00521687,0.06662792,-0.01571882,-0.01501303,0.99754110
1756066562376,-0.00768399,1.11298376,0.00493592,0.06621170,-0.01491058,-0.01507866,0.99758023
