UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756066420167,0,left,0.18561065,1.10692038,0.00162149,0.03422508,0.07472249,-0.01584841,0.99649085
1756066420167,1,right,0.25055024,1.10518108,-0.00823481,0.03422508,0.07472249,-0.01584841,0.99649085
1756066420178,0,left,0.18549505,1.10691020,0.00160696,0.03429245,0.07490816,-0.01565400,0.99647767
1756066420178,1,right,0.25043177,1.10519788,-0.00827279,0.03429245,0.07490816,-0.01565400,0.99647767
1756066420189,0,left,0.18538143,1.10689869,0.00159873,0.03438623,0.07506925,-0.01545142,0.99646548
1756066420189,1,right,0.25031581,1.10521457,-0.00830127,0.03438623,0.07506925,-0.01545142,0.99646548
1756066420200,0,left,0.18524860,1.10688816,0.00158864,0.03432876,0.07512357,-0.01530688,0.99646560
1756066420200,1,right,0.25018251,1.10522265,-0.00831771,0.03432876,0.07512357,-0.01530688,0.99646560
1756066420211,0,left,0.18512395,1.10686361,0.00158457,0.03428072,0.07530613,-0.01529154,0.99645371
1756066420211,1,right,0.25005430,1.10520048,-0.00834540,0.03428072,0.07530613,-0.01529154,0.99645371
1756066420222,0,left,0.18500423,1.10683716,0.00159440,0.03410954,0.07544190,-0.01533691,0.99644861
1756066420222,1,right,0.24993172,1.10516702,-0.00835315,0.03410954,0.07544190,-0.01533691,0.99644861
1756066420233,0,left,0.18489641,1.10681021,0.00160973,0.03394112,0.07547080,-0.01526389,0.99645330
1756066420233,1,right,0.24982360,1.10514808,-0.00834100,0.03394112,0.07547080,-0.01526389,0.99645330
1756066420245,0,left,0.18480355,1.10678040,0.00162198,0.03389642,0.07554098,-0.01515404,0.99645118
1756066420245,1,right,0.24972978,1.10513253,-0.00833733,0.03389642,0.07554098,-0.01515404,0.99645118
1756066420255,0,left,0.18471322,1.10676057,0.00162290,0.03376143,0.07554841,-0.01495345,0.99645823
1756066420255,1,right,0.24964011,1.10513764,-0.00833629,0.03376143,0.07554841,-0.01495345,0.99645823
1756066420267,0,left,0.18463265,1.10676923,0.00157434,0.03375233,0.07549181,-0.01465430,0.99646727
1756066420267,1,right,0.24956183,1.10518512,-0.00837619,0.03375233,0.07549181,-0.01465430,0.99646727
1756066420278,0,left,0.18456173,1.10679003,0.00150029,0.03381212,0.07532455,-0.01444618,0.99648094
1756066420278,1,right,0.24949500,1.10523299,-0.00842766,0.03381212,0.07532455,-0.01444618,0.99648094
1756066420289,0,left,0.18450476,1.10681963,0.00142914,0.03391405,0.07511756,-0.01439078,0.99649390
1756066420289,1,right,0.24944235,1.10526991,-0.00847178,0.03391405,0.07511756,-0.01439078,0.99649390
1756066420300,0,left,0.18446949,1.10683541,0.00139252,0.03397715,0.07474241,-0.01425736,0.99652188
1756066420300,1,right,0.24941498,1.10530205,-0.00845907,0.03397715,0.07474241,-0.01425736,0.99652188
1756066420311,0,left,0.18445931,1.10685362,0.00136530,0.03405710,0.07434678,-0.01408977,0.99655113
1756066420311,1,right,0.24941318,1.10534118,-0.00843417,0.03405710,0.07434678,-0.01408977,0.99655113
1756066420322,0,left,0.18446548,1.10687694,0.00133287,0.03414151,0.07380611,-0.01388686,0.99659128
1756066420322,1,right,0.24943061,1.10538939,-0.00839543,0.03414151,0.07380611,-0.01388686,0.99659128
1756066420334,0,left,0.18448943,1.10690499,0.00130688,0.03421361,0.07324426,-0.01366715,0.99663329
1756066420334,1,right,0.24946621,1.10544431,-0.00834738,0.03421361,0.07324426,-0.01366715,0.99663329
1756066420344,0,left,0.18452752,1.10692482,0.00127557,0.03436200,0.07260270,-0.01338248,0.99667899
1756066420344,1,right,0.24951759,1.10549988,-0.00829408,0.03436200,0.07260270,-0.01338248,0.99667899
1756066420355,0,left,0.18457638,1.10693018,0.00124034,0.03440880,0.07196923,-0.01316996,0.99672615
1756066420355,1,right,0.24957924,1.10553057,-0.00824591,0.03440880,0.07196923,-0.01316996,0.99672615
1756066420367,0,left,0.18463778,1.10690897,0.00118957,0.03443269,0.07130008,-0.01304606,0.99677504
1756066420367,1,right,0.24965367,1.10552270,-0.00820897,0.03443269,0.07130008,-0.01304606,0.99677504
1756066420378,0,left,0.18471503,1.10687688,0.00113888,0.03442105,0.07041660,-0.01287203,0.99684051
1756066420378,1,right,0.24974796,1.10550920,-0.00814374,0.03442105,0.07041660,-0.01287203,0.99684051
1756066420389,0,left,0.18481575,1.10685844,0.00110887,0.03440707,0.06953686,-0.01278080,0.99690392
1756066420389,1,right,0.24986516,1.10549849,-0.00805865,0.03440707,0.06953686,-0.01278080,0.99690392
1756066420400,0,left,0.18493771,1.10687026,0.00109786,0.03441898,0.06856391,-0.01268012,0.99697219
1756066420400,1,right,0.25000516,1.10551909,-0.00794238,0.03441898,0.06856391,-0.01268012,0.99697219
1756066420411,0,left,0.18508619,1.10687593,0.00107008,0.03456697,0.06751776,-0.01244273,0.99704145
1756066420411,1,right,0.25017312,1.10555234,-0.00783288,0.03456697,0.06751776,-0.01244273,0.99704145
1756066420422,0,left,0.18524462,1.10690729,0.00103825,0.03457650,0.06639808,-0.01255193,0.99711494
1756066420422,1,right,0.25035086,1.10556426,-0.00771916,0.03457650,0.06639808,-0.01255193,0.99711494
1756066420434,0,left,0.18542975,1.10691846,0.00101126,0.03461494,0.06524689,-0.01260778,0.99718890
1756066420434,1,right,0.25055572,1.10556310,-0.00759626,0.03461494,0.06524689,-0.01260778,0.99718890
1756066420444,0,left,0.18563405,1.10692919,0.00096888,0.03461893,0.06393519,-0.01263337,0.99727339
1756066420444,1,right,0.25078219,1.10556440,-0.00746758,0.03461893,0.06393519,-0.01263337,0.99727339
1756066420455,0,left,0.18585691,1.10692663,0.00093321,0.03482024,0.06277852,-0.01247948,0.99734180
1756066420455,1,right,0.25102484,1.10557829,-0.00735185,0.03482024,0.06277852,-0.01247948,0.99734180
1756066420467,0,left,0.18609117,1.10698330,0.00088898,0.03508221,0.06156310,-0.01245529,0.99740869
1756066420467,1,right,0.25127906,1.10563458,-0.00723765,0.03508221,0.06156310,-0.01245529,0.99740869
1756066420478,0,left,0.18632762,1.10704646,0.00085035,0.03532087,0.06034070,-0.01218647,0.99747828
1756066420478,1,right,0.25153595,1.10572913,-0.00711575,0.03532087,0.06034070,-0.01218647,0.99747828
1756066420489,0,left,0.18656835,1.10710041,0.00079728,0.03562971,0.05908318,-0.01178614,0.99754739
1756066420489,1,right,0.25179768,1.10583200,-0.00700314,0.03562971,0.05908318,-0.01178614,0.99754739
1756066420500,0,left,0.18681458,1.10714890,0.00074672,0.03593260,0.05771535,-0.01131291,0.99762208
1756066420500,1,right,0.25206631,1.10593830,-0.00687319,0.03593260,0.05771535,-0.01131291,0.99762208
1756066420511,0,left,0.18708833,1.10719019,0.00068273,0.03624586,0.05624280,-0.01083915,0.99770010
1756066420511,1,right,0.25236350,1.10603696,-0.00674291,0.03624586,0.05624280,-0.01083915,0.99770010
1756066420522,0,left,0.18734951,1.10722642,0.00061651,0.03644261,0.05471063,-0.01047275,0.99778204
1756066420522,1,right,0.25264805,1.10611523,-0.00660737,0.03644261,0.05471063,-0.01047275,0.99778204
1756066420533,0,left,0.18761575,1.10725705,0.00053250,0.03655078,0.05319589,-0.01014442,0.99786338
1756066420533,1,right,0.25293669,1.10618230,-0.00649190,0.03655078,0.05319589,-0.01014442,0.99786338
1756066420544,0,left,0.18786699,1.10728334,0.00044999,0.03672642,0.05183442,-0.00996000,0.99793044
1756066420544,1,right,0.25320718,1.10622735,-0.00639568,0.03672642,0.05183442,-0.00996000,0.99793044
1756066420556,0,left,0.18811175,1.10732418,0.00035859,0.03675496,0.05055534,-0.00975383,0.99799704
1756066420556,1,right,0.25346971,1.10628915,-0.00631882,0.03675496,0.05055534,-0.00975383,0.99799704
1756066420567,0,left,0.18838298,1.10732087,0.00027387,0.03697001,0.04950778,-0.00953924,0.99804369
1756066420567,1,right,0.25375524,1.10631028,-0.00626569,0.03697001,0.04950778,-0.00953924,0.99804369
1756066420578,0,left,0.18862772,1.10737905,0.00018671,0.03698528,0.04835720,-0.00952446,0.99809967
1756066420578,1,right,0.25401482,1.10636482,-0.00620225,0.03698528,0.04835720,-0.00952446,0.99809967
1756066420589,0,left,0.18885842,1.10738532,0.00009292,0.03723911,0.04731159,-0.00931907,0.99814228
1756066420589,1,right,0.25425917,1.10639448,-0.00615847,0.03723911,0.04731159,-0.00931907,0.99814228
1756066420600,0,left,0.18905170,1.10741830,0.00000779,0.03747760,0.04632208,-0.00912490,0.99818156
1756066420600,1,right,0.25446513,1.10644949,-0.00611339,0.03747760,0.04632208,-0.00912490,0.99818156
1756066420611,0,left,0.18926227,1.10744435,-0.00006884,0.03784975,0.04551779,-0.00892074,0.99820637
1756066420611,1,right,0.25468585,1.10650056,-0.00608409,0.03784975,0.04551779,-0.00892074,0.99820637
1756066420622,0,left,0.18942189,1.10747800,-0.00014706,0.03813114,0.04489750,-0.00871714,0.99822555
1756066420622,1,right,0.25485334,1.10655947,-0.00608037,0.03813114,0.04489750,-0.00871714,0.99822555
1756066420633,0,left,0.18956640,1.10750722,-0.00023028,0.03854248,0.04430490,-0.00846512,0.99823840
1756066420633,1,right,0.25500536,1.10662116,-0.00608513,0.03854248,0.04430490,-0.00846512,0.99823840
1756066420645,0,left,0.18969791,1.10753670,-0.00030075,0.03890197,0.04387341,-0.00823075,0.99824547
1756066420645,1,right,0.25514236,1.10668126,-0.00609823,0.03890197,0.04387341,-0.00823075,0.99824547
1756066420656,0,left,0.18981974,1.10758579,-0.00037653,0.03921963,0.04339928,-0.00815021,0.99825443
1756066420656,1,right,0.25526983,1.10674030,-0.00611179,0.03921963,0.04339928,-0.00815021,0.99825443
1756066420667,0,left,0.18989648,1.10766293,-0.00047367,0.03949108,0.04299193,-0.00814466,0.99826140
1756066420667,1,right,0.25535118,1.10681759,-0.00615580,0.03949108,0.04299193,-0.00814466,0.99826140
1756066420678,0,left,0.18996037,1.10772222,-0.00056859,0.03956856,0.04275244,-0.00822678,0.99826794
1756066420678,1,right,0.25541762,1.10686529,-0.00621984,0.03956856,0.04275244,-0.00822678,0.99826794
1756066420689,0,left,0.19001275,1.10775162,-0.00065752,0.03958146,0.04259551,-0.00833537,0.99827324
1756066420689,1,right,0.25547150,1.10687970,-0.00628880,0.03958146,0.04259551,-0.00833537,0.99827324
1756066420700,0,left,0.19008212,1.10773960,-0.00071920,0.03949741,0.04256076,-0.00842744,0.99827727
1756066420700,1,right,0.25554106,1.10685495,-0.00634633,0.03949741,0.04256076,-0.00842744,0.99827727
1756066420711,0,left,0.19013864,1.10772078,-0.00078268,0.03944097,0.04254380,-0.00848871,0.99827971
1756066420711,1,right,0.25559762,1.10682768,-0.00640785,0.03944097,0.04254380,-0.00848871,0.99827971
1756066420722,0,left,0.19018302,1.10769801,-0.00083564,0.03933873,0.04269920,-0.00850087,0.99827700
1756066420722,1,right,0.25564027,1.10680355,-0.00648113,0.03933873,0.04269920,-0.00850087,0.99827700
1756066420733,0,left,0.19021472,1.10769203,-0.00088974,0.03926785,0.04284992,-0.00848627,0.99827346
1756066420733,1,right,0.25567031,1.10679987,-0.00655483,0.03926785,0.04284992,-0.00848627,0.99827346
1756066420744,0,left,0.19024281,1.10767999,-0.00094205,0.03937555,0.04302717,-0.00834070,0.99826282
1756066420744,1,right,0.25569669,1.10680846,-0.00662970,0.03937555,0.04302717,-0.00834070,0.99826282
1756066420756,0,left,0.19026061,1.10765450,-0.00099891,0.03939642,0.04322398,-0.00821803,0.99825451
1756066420756,1,right,0.25571251,1.10680021,-0.00671172,0.03939642,0.04322398,-0.00821803,0.99825451
1756066420767,0,left,0.19027534,1.10759033,-0.00105170,0.03926899,0.04346385,-0.00812053,0.99824992
1756066420767,1,right,0.25572473,1.10674935,-0.00679531,0.03926899,0.04346385,-0.00812053,0.99824992
1756066420778,0,left,0.19027512,1.10752789,-0.00111484,0.03921216,0.04364480,-0.00811745,0.99824428
1756066420778,1,right,0.25572246,1.10668793,-0.00688208,0.03921216,0.04364480,-0.00811745,0.99824428
1756066420789,0,left,0.19027758,1.10747579,-0.00117180,0.03911431,0.04384698,-0.00807022,0.99823964
1756066420789,1,right,0.25572267,1.10664251,-0.00696519,0.03911431,0.04384698,-0.00807022,0.99823964
1756066420800,0,left,0.19028379,1.10747236,-0.00123970,0.03906094,0.04386098,-0.00810239,0.99824086
1756066420800,1,right,0.25572866,1.10663462,-0.00703504,0.03906094,0.04386098,-0.00810239,0.99824086
1756066420811,0,left,0.19028433,1.10746310,-0.00129346,0.03901265,0.04389356,-0.00817353,0.99824073
1756066420811,1,right,0.25572866,1.10661592,-0.00709339,0.03901265,0.04389356,-0.00817353,0.99824073
1756066420823,0,left,0.19028170,1.10745390,-0.00135644,0.03889926,0.04387371,-0.00828182,0.99824514
1756066420823,1,right,0.25572604,1.10659175,-0.00715421,0.03889926,0.04387371,-0.00828182,0.99824514
1756066420833,0,left,0.19028355,1.10743933,-0.00140965,0.03882692,0.04393332,-0.00832280,0.99824499
1756066420833,1,right,0.25572711,1.10657169,-0.00721538,0.03882692,0.04393332,-0.00832280,0.99824499
1756066420844,0,left,0.19027935,1.10743459,-0.00146167,0.03893385,0.04391373,-0.00828993,0.99824196
1756066420844,1,right,0.25572321,1.10657178,-0.00726475,0.03893385,0.04391373,-0.00828993,0.99824196
1756066420856,0,left,0.19026551,1.10742430,-0.00152070,0.03908734,0.04385538,-0.00811361,0.99823998
1756066420856,1,right,0.25571042,1.10658522,-0.00731539,0.03908734,0.04385538,-0.00811361,0.99823998
1756066420867,0,left,0.19024597,1.10744714,-0.00156364,0.03906095,0.04392933,-0.00801085,0.99823859
1756066420867,1,right,0.25569028,1.10662175,-0.00736746,0.03906095,0.04392933,-0.00801085,0.99823859
1756066420878,0,left,0.19022611,1.10747176,-0.00160814,0.03909915,0.04391073,-0.00803778,0.99823770
1756066420878,1,right,0.25567055,1.10664297,-0.00740969,0.03909915,0.04391073,-0.00803778,0.99823770
1756066420890,0,left,0.19020189,1.10748646,-0.00164486,0.03905759,0.04378318,-0.00812653,0.99824421
1756066420890,1,right,0.25564760,1.10664513,-0.00743013,0.03905759,0.04378318,-0.00812653,0.99824421
1756066420900,0,left,0.19018166,1.10749951,-0.00165317,0.03880626,0.04371398,-0.00847532,0.99825414
1756066420900,1,right,0.25562742,1.10661062,-0.00743093,0.03880626,0.04371398,-0.00847532,0.99825414
1756066420911,0,left,0.19016659,1.10748478,-0.00166573,0.03882082,0.04349302,-0.00853123,0.99826275
1756066420911,1,right,0.25561479,1.10658750,-0.00741486,0.03882082,0.04349302,-0.00853123,0.99826275
1756066420922,0,left,0.19015332,1.10748057,-0.00166559,0.03879283,0.04341529,-0.00865998,0.99826611
1756066420922,1,right,0.25560209,1.10656584,-0.00740516,0.03879283,0.04341529,-0.00865998,0.99826611
1756066420934,0,left,0.19011897,1.10746565,-0.00165242,0.03871493,0.04346496,-0.00863540,0.99826719
1756066420934,1,right,0.25556722,1.10655395,-0.00739830,0.03871493,0.04346496,-0.00863540,0.99826719
1756066420944,0,left,0.19007197,1.10744647,-0.00163857,0.03872272,0.04340901,-0.00857108,0.99826988
1756066420944,1,right,0.25552100,1.10654296,-0.00737681,0.03872272,0.04340901,-0.00857108,0.99826988
1756066420955,0,left,0.19002378,1.10742569,-0.00161711,0.03874997,0.04341814,-0.00848517,0.99826916
1756066420955,1,right,0.25547293,1.10653365,-0.00735613,0.03874997,0.04341814,-0.00848517,0.99826916
1756066420966,0,left,0.18998815,1.10736514,-0.00158824,0.03868464,0.04346591,-0.00835122,0.99827074
1756066420966,1,right,0.25543702,1.10649054,-0.00733279,0.03868464,0.04346591,-0.00835122,0.99827074
1756066420978,0,left,0.18995368,1.10730930,-0.00154952,0.03865620,0.04350159,-0.00826161,0.99827103
1756066420978,1,right,0.25540236,1.10644649,-0.00729826,0.03865620,0.04350159,-0.00826161,0.99827103
1756066420989,0,left,0.18990372,1.10727375,-0.00152214,0.03862939,0.04347361,-0.00819621,0.99827383
1756066420989,1,right,0.25535286,1.10641921,-0.00726687,0.03862939,0.04347361,-0.00819621,0.99827383
1756066421000,0,left,0.18982898,1.10727676,-0.00149282,0.03858777,0.04356415,-0.00819152,0.99827153
1756066421000,1,right,0.25527710,1.10642306,-0.00724934,0.03858777,0.04356415,-0.00819152,0.99827153
1756066421011,0,left,0.18973222,1.10728156,-0.00146300,0.03862008,0.04369687,-0.00822138,0.99826423
1756066421011,1,right,0.25517875,1.10642481,-0.00723708,0.03862008,0.04369687,-0.00822138,0.99826423
1756066421022,0,left,0.18963259,1.10727488,-0.00142319,0.03863436,0.04395944,-0.00812261,0.99825296
1756066421022,1,right,0.25507632,1.10643251,-0.00723116,0.03863436,0.04395944,-0.00812261,0.99825296
1756066421033,0,left,0.18951490,1.10725338,-0.00136843,0.03866447,0.04432366,-0.00797079,0.99823691
1756066421033,1,right,0.25495470,1.10643297,-0.00722335,0.03866447,0.04432366,-0.00797079,0.99823691
1756066421044,0,left,0.18939246,1.10724332,-0.00131514,0.03877689,0.04455376,-0.00789915,0.99822288
1756066421044,1,right,0.25482973,1.10643415,-0.00719992,0.03877689,0.04455376,-0.00789915,0.99822288
1756066421056,0,left,0.18927102,1.10724359,-0.00127040,0.03893785,0.04471080,-0.00778306,0.99821051
1756066421056,1,right,0.25470668,1.10645140,-0.00717528,0.03893785,0.04471080,-0.00778306,0.99821051
1756066421067,0,left,0.18915780,1.10729427,-0.00120256,0.03893595,0.04500646,-0.00771364,0.99819783
1756066421067,1,right,0.25459009,1.10651271,-0.00714579,0.03893595,0.04500646,-0.00771364,0.99819783
1756066421078,0,left,0.18903878,1.10734051,-0.00113425,0.03895031,0.04515700,-0.00764645,0.99819099
1756066421078,1,right,0.25446946,1.10656863,-0.00709685,0.03895031,0.04515700,-0.00764645,0.99819099
1756066421089,0,left,0.18891534,1.10736998,-0.00106647,0.03898964,0.04534794,-0.00760647,0.99818110
1756066421089,1,right,0.25434381,1.10660456,-0.00705389,0.03898964,0.04534794,-0.00760647,0.99818110
1756066421100,0,left,0.18879123,1.10734939,-0.00099985,0.03888600,0.04570879,-0.00749016,0.99816957
1756066421100,1,right,0.25421560,1.10660047,-0.00703384,0.03888600,0.04570879,-0.00749016,0.99816957
1756066421111,0,left,0.18865620,1.10732079,-0.00093583,0.03879980,0.04597428,-0.00749310,0.99816071
1756066421111,1,right,0.25407737,1.10657233,-0.00700452,0.03879980,0.04597428,-0.00749310,0.99816071
1756066421122,0,left,0.18852095,1.10727702,-0.00086071,0.03866145,0.04631525,-0.00740334,0.99815098
1756066421122,1,right,0.25393817,1.10654123,-0.00697348,0.03866145,0.04631525,-0.00740334,0.99815098
1756066421133,0,left,0.18839503,1.10723168,-0.00077308,0.03849330,0.04670232,-0.00727818,0.99814036
1756066421133,1,right,0.25380775,1.10651326,-0.00693576,0.03849330,0.04670232,-0.00727818,0.99814036
1756066421144,0,left,0.18827310,1.10719374,-0.00068271,0.03840365,0.04701439,-0.00710475,0.99813042
1756066421144,1,right,0.25368231,1.10649910,-0.00688530,0.03840365,0.04701439,-0.00710475,0.99813042
1756066421156,0,left,0.18816365,1.10714751,-0.00060621,0.03835805,0.04729064,-0.00691093,0.99812048
1756066421156,1,right,0.25356981,1.10647941,-0.00684395,0.03835805,0.04729064,-0.00691093,0.99812048
1756066421167,0,left,0.18810868,1.10706666,-0.00056094,0.03832511,0.04757593,-0.00676787,0.99810917
1756066421167,1,right,0.25351152,1.10641858,-0.00683528,0.03832511,0.04757593,-0.00676787,0.99810917
1756066421178,0,left,0.18804237,1.10699009,-0.00051279,0.03826727,0.04790650,-0.00668858,0.99809611
1756066421178,1,right,0.25344122,1.10635371,-0.00682996,0.03826727,0.04790650,-0.00668858,0.99809611
1756066421189,0,left,0.18797058,1.10691148,-0.00046743,0.03822080,0.04821401,-0.00655063,0.99808400
1756066421189,1,right,0.25336579,1.10629446,-0.00682412,0.03822080,0.04821401,-0.00655063,0.99808400
1756066421200,0,left,0.18786922,1.10687577,-0.00040793,0.03813456,0.04842203,-0.00640394,0.99807818
1756066421200,1,right,0.25326204,1.10627849,-0.00679106,0.03813456,0.04842203,-0.00640394,0.99807818
1756066421211,0,left,0.18776678,1.10685689,-0.00034024,0.03822606,0.04873563,-0.00648889,0.99805887
1756066421211,1,right,0.25315544,1.10625064,-0.00676488,0.03822606,0.04873563,-0.00648889,0.99805887
1756066421222,0,left,0.18767612,1.10683742,-0.00027810,0.03824004,0.04899706,-0.00635462,0.99804639
